Fuel,Pathway Name,Pathway Description,Region,Number,Year,Cost [$/tonne],Emissions [kg CO2e / kg fuel],Details,Model(s) or publications,Results Produced by,Comment
ammonia,SMR_grid,,Mexico,1,2024,3.75E+03,1.54E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378979,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Australia,1,2024,4.27E+03,1.57E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378980,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,India,1,2024,4.83E+03,1.71E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378981,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Indonesia,1,2024,4.33E+03,1.71E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378982,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Philippines,1,2024,8.19E+03,1.63E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378983,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Singapore,1,2024,1.10E+04,1.51E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378984,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Thailand,1,2024,2.88E+03,1.57E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378985,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,China,1,2024,4.00E+03,1.60E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378986,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Japan,1,2024,6.16E+03,1.52E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378987,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Russia,1,2024,2.12E+03,1.48E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378988,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,South Korea,1,2024,4.95E+03,1.47E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378989,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Taipei,1,2024,8.60E+03,1.13E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378990,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,South Arabia,1,2024,9.58E+03,1.71E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378991,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,South Africa,1,2024,9.71E+03,1.71E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378992,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Turkey,1,2024,3.67E+03,1.50E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378993,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Belgium,1,2024,5.96E+03,1.22E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378994,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,France,1,2024,7.32E+03,1.15E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378995,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Germany,1,2024,8.09E+03,1.43E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378996,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Italy,1,2024,1.10E+04,1.38E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378997,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Netherlands,1,2024,9.37E+03,1.33E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378998,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Spain,1,2024,5.90E+03,1.25E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002378999,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,United Kingdom,1,2024,6.02E+03,1.30E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379000,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Czech Republic,1,2024,5.97E+03,1.56E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379001,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Finland,1,2024,7.61E+03,1.17E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379002,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Hungary,1,2024,8.58E+03,1.27E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379003,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Norway,1,2024,8.52E+03,1.12E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379004,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Poland,1,2024,9.08E+03,1.67E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379005,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Sweden,1,2024,5.64E+03,1.13E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379006,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Oman,1,2024,9.04E+03,1.59E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379007,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,United Arab Emirates,1,2024,4.16E+03,1.50E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379008,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Malaysia,1,2024,3.45E+03,1.19E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379009,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Saudi Arabia,1,2024,2.11E+03,1.48E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379010,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Greece,1,2024,7.62E+03,1.39E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379011,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Austria,1,2024,9.40E+03,1.19E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379012,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Switzerland,1,2024,1.10E+04,1.13E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379013,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_grid,,Portugal,1,2024,7.46E+03,1.24E+01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379014,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,United States,1,2024,6.73E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379014,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Brazil,1,2024,6.65E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379015,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Canada,1,2024,6.42E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379016,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Mexico,1,2024,6.10E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379017,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Australia,1,2024,6.68E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379018,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,India,1,2024,5.65E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379019,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Indonesia,1,2024,5.67E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379020,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Philippines,1,2024,5.80E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379021,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Singapore,1,2024,6.23E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379022,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Thailand,1,2024,5.71E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379023,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,China,1,2024,6.11E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379024,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Japan,1,2024,6.85E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379025,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Russia,1,2024,5.85E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379026,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,South Korea,1,2024,7.02E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379027,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Taipei,1,2024,6.42E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379028,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,South Arabia,1,2024,6.78E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379029,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,South Africa,1,2024,7.18E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379030,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Turkey,1,2024,5.89E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379031,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Belgium,1,2024,7.13E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379032,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,France,1,2024,6.79E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379033,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Germany,1,2024,6.87E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379034,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Italy,1,2024,6.51E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379035,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Netherlands,1,2024,7.04E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379036,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Spain,1,2024,6.36E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379037,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,United Kingdom,1,2024,6.71E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379038,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Czech Republic,1,2024,6.39E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379039,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Finland,1,2024,7.12E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379040,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Hungary,1,2024,6.41E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379041,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Norway,1,2024,7.60E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379042,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Poland,1,2024,6.45E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379043,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Sweden,1,2024,7.29E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379044,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Oman,1,2024,6.53E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379045,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,United Arab Emirates,1,2024,6.55E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379046,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Malaysia,1,2024,6.27E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379047,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Saudi Arabia,1,2024,6.54E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379048,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Greece,1,2024,6.42E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379049,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Austria,1,2024,6.83E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379050,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Switzerland,1,2024,7.08E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379051,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,LTE_renew,,Portugal,1,2024,6.40E+02,1.01E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379052,H2A,Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_CCS_renew,,United States,1,2024,6.94E+02,4.09E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379014,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_CCS_renew,,Brazil,1,2024,1.19E+03,4.09E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379015,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_CCS_renew,,Canada,1,2024,5.39E+02,4.09E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379016,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_CCS_renew,,Mexico,1,2024,5.10E+02,4.09E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379017,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_CCS_renew,,Australia,1,2024,6.57E+02,4.09E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379018,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_CCS_renew,,India,1,2024,8.29E+02,4.09E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379019,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_CCS_renew,,Indonesia,1,2024,8.30E+02,4.09E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379020,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_CCS_renew,,Philippines,1,2024,1.46E+03,4.09E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379021,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
ammonia,SMR_CCS_renew,,Singapore,1,2024,1.74E+03,4.09E-01,https://docs.google.com/spreadsheets/d/1uEJaRDQZnTVvMw1-XqN8fl7XEj3xhUSk/edit?gid=1002378938#gid=1002379022,"H2A + Zang et al, 2021: https://doi.org/10.1016/j.ijhydene.2023.09.230.",Christopher Douglas,Liquid cryogenic ammonia at atmospheric pressure
