Fuel,Hydrogen Source,Carbon Source,Electricity Source,Pathway Name,Region,Number,Year,CapEx [$/tonne],OpEx [$/tonne],Fuel Production LCOF [$/tonne],Fuel Production Emissions [kg CO2e / kg fuel],Land Transport Cost [$/tonne],Land Transport Emissions [kg CO2e / kg fuel],Fuel Storage Cost [$/tonne],Fuel Storage Emissions [kg CO2e / kg fuel],Tanker Transport Cost [$/tonne],Tanker Transport Emissions [kg CO2e / kg fuel],Final LCOF [$/tonne],Final Emissions [kg CO2e / kg fuel]
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,South Africa,1,2024,527.6615847731491,1213.9102976831073,1741.5718824562564,5.436339828918278,438.1704908749996,0.4433861978391045,449.5806429320899,0.140382,361.7425091914331,1.24451278761725,2991.065525454779,7.2646208143746325
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Taiwan,1,2024,519.1964256591414,2946.053064022879,3465.2494896820203,5.006954735750576,108.29765925058994,0.1099631873647823,458.4940016016286,0.125928,123.75369732364892,0.4257532773199524,4155.794847857887,5.6685992004353105
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Switzerland,1,2024,623.6000547319036,10182.663254852345,10806.263309584248,1.483644176744365,207.83667510659143,0.2105734684932008,566.2965780106518,0.007326,477.85838672484647,1.6439894616712198,12058.254949426338,3.3455331069087855
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Singapore,1,2024,522.0181453638106,10938.994089631442,11461.012234995253,4.201122437613931,8.03949538583879,0.0086260185661268,484.16688204511576,0.098802,0.0,0.0,11953.218612426208,4.308550456180058
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Hungary,1,2024,507.9095468404644,4471.0507738389315,4978.960320679396,2.3424143630797687,329.62936309882156,0.3336769216759281,455.1984798276802,0.036234,465.3103844280541,1.600820221339709,6229.098548033951,4.313145506095406
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Philippines,1,2024,505.0878271357951,2764.279686139093,3269.367513274888,4.871669021464863,173.897979404711,0.1762695155523986,442.989599384193,0.121374,95.54465824265502,0.3287049377671536,3981.7997503064466,5.498017474784415
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Netherlands,1,2024,578.4525394571956,7159.113116675213,7737.565656132409,2.7541534935145515,82.54212485506892,0.0839304650813442,519.454490914858,0.050094,614.9627108688619,2.115673270732631,8954.524982771198,5.003851229328527
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Norway,1,2024,640.530372959919,4940.898975949509,5581.429348909428,1.4483522512785267,383.8823986934868,0.3885138428199527,548.6678606715745,0.006138,652.5998675566051,2.245157424785045,7166.579475831094,4.088161518883524
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Oman,1,2024,538.9484635918261,1448.1860181099744,1987.1344817018005,4.47169386618536,324.730500960653,0.328725336684938,480.79416470603854,0.10791,237.33986435975157,0.816526918186284,3029.999011728243,5.7248561210565825
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Italy,1,2024,541.7701832964954,9184.08836370598,9725.858547002475,2.9600230587319425,204.80191904673052,0.2075060515842323,534.1870451495255,0.057024,468.7690027835402,1.6127190019959037,10933.616513982271,4.837272112312078
