Fuel,Hydrogen Source,Carbon Source,Electricity Source,Pathway Name,Region,Number,Year,CapEx [$/tonne],OpEx [$/tonne],Fuel Production LCOF [$/tonne],Fuel Production Emissions [kg CO2e / kg fuel],Land Transport Cost [$/tonne],Land Transport Emissions [kg CO2e / kg fuel],Fuel Storage Cost [$/tonne],Fuel Storage Emissions [kg CO2e / kg fuel],Tanker Transport Cost [$/tonne],Tanker Transport Emissions [kg CO2e / kg fuel],Final LCOF [$/tonne],Final Emissions [kg CO2e / kg fuel]
bio_cfp,,,,bio,South Africa,1,2024,398.65715410050814,495.6839438645111,894.3410979650193,-2.465378234564505,20.08616868887427,0.0501479101176841,1.9446488019880357,0.0004340817049999,16.895503076352817,0.0581260678451821,933.2674185322345,-2.3566701748966388
bio_cfp,,,,bio,Taiwan,1,2024,392.26158478338755,501.1067902550524,893.36837503844,-2.465378234564505,5.3415916924282945,0.0141785299516013,1.963314817731543,0.0003893878199999,5.780025627939836,0.0198851824818848,906.4533071765397,-2.430925134311019
bio_cfp,,,,bio,Switzerland,1,2024,471.1402730278731,577.2066807762383,1048.3469538041113,-2.465378234564505,9.790762835780702,0.0250322783038112,2.4063660418949517,2.2653065e-05,22.318797591736946,0.076783978386291,1082.8628802735238,-2.363539324809403
bio_cfp,,,,bio,Singapore,1,2024,394.3934412224278,525.1414324487738,919.5348736712016,-2.465378234564505,0.8602762432394983,0.0032463655989132,2.045664255817041,0.000305510255,0.0,0.0,922.4408141702581,-2.4618263587105917
bio_cfp,,,,bio,Hungary,1,2024,383.734159027227,498.87239151505776,882.6065505422848,-2.465378234564505,15.234623298197384,0.0383125702098436,1.9412640553895528,0.0001120408349999,21.732732072698525,0.0747677209261016,921.5151699685703,-2.35218590259356
bio_cfp,,,,bio,Philippines,1,2024,381.6023025881869,489.50939333129907,871.111695919486,-2.465378234564505,8.27377912581246,0.0213315981294831,1.9005472773040553,0.0003753061849999,4.462497567333416,0.0153524541521835,885.748519889936,-2.4283188760978383
bio_cfp,,,,bio,Netherlands,1,2024,437.0305700032307,538.7845885180864,975.8151585213172,-2.465378234564505,4.190376970957209,0.0113701428422684,2.214081342526991,0.000154897985,28.72237602528684,0.0988143868801005,1010.9419928600884,-2.355038806857136
bio_cfp,,,,bio,Norway,1,2024,483.9314116621141,561.3961798279827,1045.327591490097,-2.465378234564505,17.659612518065202,0.0442283288761724,2.369646255407936,1.8979595e-05,30.480252637643787,0.1048620585458426,1095.837102901214,-2.31626886754749
bio_cfp,,,,bio,Oman,1,2024,407.1845798566687,498.994933867727,906.1795137243956,-2.465378234564505,15.015655129053211,0.0377783975901668,2.0530261093300264,0.000333673525,11.085167782449572,0.0381366101788182,934.3333627452286,-2.3891295532705197
bio_cfp,,,,bio,Italy,1,2024,409.3164362957088,534.1422247246031,943.458661020312,-2.465378234564505,9.655116034649174,0.0247013680742815,2.221089847415523,0.00017632656,21.89426989471358,0.0753234639755733,977.2291367970903,-2.36517707595465
bio_cfp,,,,bio,Austria,1,2024,443.4261393203512,546.1440610225626,989.5702003429138,-2.465378234564505,7.934768267242079,0.0205045814944662,2.2811296267834837,6.3061235e-05,21.89426989471358,0.0753234639755733,1021.680368131653,-2.3694871278594656
bio_cfp,,,,bio,Finland,1,2024,460.4809908326725,546.0094360316687,1006.4904268643412,-2.465378234564505,15.290118896199566,0.0384479516631444,2.260945426467464,4.408164e-05,32.50841467698766,0.1118396006626515,1056.549905863996,-2.315046600598709
bio_cfp,,,,bio,Portugal,1,2024,387.9978719053073,502.4607532543943,890.4586251597016,-2.465378234564505,7.4640331638858575,0.0193562237020235,1.930860861560548,6.857144e-05,24.88620640311903,0.0856167061294254,924.7397255882669,-2.3603367332930563
bio_cfp,,,,bio,Germany,1,2024,439.16242644227094,551.0282559781033,990.1906824203744,-2.465378234564505,11.337892860950356,0.0288065003825526,2.256634855612489,0.00021061228,29.378845160165945,0.1010728558525726,1033.164055297103,-2.3352882660493797
bio_cfp,,,,bio,Greece,1,2024,392.2615847833876,509.40989581603225,901.67148059942,-2.465378234564505,6.576751778230562,0.0171917016894478,2.006784212731543,0.0001959184,19.46407769153795,0.0669628063354747,929.71909428192,-2.3810278081395824
bio_cfp,,,,bio,France,1,2024,430.63500068611035,542.8065838403953,973.4415845265056,-2.465378234564505,13.111294218612604,0.0331327111403231,2.1574412232704985,2.693878e-05,28.068090566797565,0.0965634304700784,1016.7784105351863,-2.3356551541741033
bio_cfp,,,,bio,Brazil,1,2024,392.26158478338755,498.5085395352901,890.7701243186776,-2.465378234564505,56.45299727246016,0.1388647504226361,1.938212772731543,6.3061235e-05,30.93779935108917,0.1064361691945684,980.0991337149585,-2.2200142537123004
bio_cfp,,,,bio,United Kingdom,1,2024,454.0854215155519,531.0670252852772,985.152446800829,-2.465378234564505,10.572456101816291,0.0269392182089762,2.4228767722109716,0.000129183695,27.872971590757903,0.0958921572450131,1026.0207512656143,-2.3424176754155157
bio_cfp,,,,bio,Spain,1,2024,396.5252976614679,520.5953167251089,917.1206143865768,-2.465378234564505,17.505496334691358,0.0438523626079739,1.963932033902538,8.938776999999999e-05,24.002774206565025,0.0825774098408534,960.5928169617357,-2.3388590743456774
bio_cfp,,,,bio,Sweden,1,2024,469.0084165888331,550.7008762131777,1019.7092928020109,-2.465378234564505,18.470241914028485,0.0462058584400408,2.2667433799782035,2.204082e-05,30.247989946544177,0.1040629987676431,1070.6942680425616,-2.315087336536821
bio_cfp,,,,bio,Czech Republic,1,2024,387.9978719053073,502.1077300587744,890.1056019640816,-2.465378234564505,16.529050952029994,0.0414703251179307,1.980452706560548,0.00025346943,21.89426989471358,0.0753234639755733,930.5093755173858,-2.348330976041001
bio_cfp,,,,bio,Japan,1,2024,460.4809908326725,528.6971785184693,989.1781693511418,-2.465378234564505,7.550835835544218,0.0195679787287743,2.309312781467464,0.0002951020899999,10.204710809879728,0.0351075496358393,1009.2430287780334,-2.410407604109891
bio_cfp,,,,bio,Belgium,1,2024,437.0305700032307,556.6616831442775,993.6922531475084,-2.465378234564505,2.800667743099834,0.0079799486339731,2.231836447526991,8.448981e-05,28.664753995699815,0.0986161482135147,1027.3895113338351,-2.3586976479070176
bio_cfp,,,,bio,Poland,1,2024,394.3934412224278,499.4131019519962,893.806543174424,-2.465378234564505,9.195068841652576,0.0235790834279859,2.122194880817041,0.000376530675,31.503439562872313,0.1083821569036937,936.6272464597658,-2.333040463557825
bio_cfp,,,,bio,India,1,2024,377.3385897101066,488.7617103745876,866.1003000846943,-2.465378234564505,24.06046230663939,0.0598431952427499,1.866256586133061,0.0004334694599999,5.334255375316661,0.0183515867179561,897.3612743527833,-2.3867499831437993
bio_cfp,,,,bio,Indonesia,1,2024,343.22888668546415,485.5455434501406,828.7744301356047,-2.465378234564505,12.01250155259556,0.0304522075804586,1.6702984167650998,0.00039551027,3.920654416247981,0.0134883361310089,846.3778845212134,-2.4210421805830373
bio_cfp,,,,bio,South Korea,1,2024,400.7890105395482,520.201576817853,920.9905873574012,-2.465378234564505,6.141867272648693,0.0161308013927907,1.9706717000735332,0.00025346943,8.87434700443963,0.030530662137176,937.9774733345631,-2.4184633016045383
bio_cfp,,,,bio,China,1,2024,390.1297283443475,493.0830120582442,883.2127404025916,-2.465378234564505,64.1018349262628,0.1575240818815576,1.9054551796460453,0.0003428572,7.476756445879432,0.0257224925751607,956.69678695438,-2.2817888029077866
bio_cfp,,,,bio,United Arab Emirates,1,2024,407.1845798566687,498.994933867727,906.1795137243956,-2.465378234564505,8.935167045052074,0.0229450532669291,1.997311814330026,0.000234489835,11.55314145993315,0.0397465930011255,928.6651340437109,-2.4024520984614504
bio_cfp,,,,bio,United States,1,2024,426.3712878080301,544.4006026127588,970.7718904207888,-2.465378234564505,63.45278032041953,0.1559407138492464,2.1109056320995037,0.00023510208,26.666227796337857,0.0917405630989716,1063.0018041696458,-2.217461855536287
bio_cfp,,,,bio,Turkey,1,2024,390.1297283443475,495.71177279006133,885.8415011344089,-2.465378234564505,8.30560097121589,0.0214092274880722,1.9403531446460456,0.00028775515,18.796661832127597,0.0646666770429806,914.8841170823983,-2.379014574883452
bio_cfp,,,,bio,Australia,1,2024,437.0305700032307,543.854001607188,980.8845716104188,-2.465378234564505,64.50512006134579,0.1585078955469226,2.21469358752699,0.00033795924,5.992812145880109,0.0206172378413755,1053.5971974051715,-2.285915141936207
bio_cfp,,,,bio,Malaysia,1,2024,373.0748768320263,490.8662366030056,863.9411134350319,-2.465378234564505,12.648390531361,0.0320034580792792,1.8466597749620657,0.0003697959799999,0.0,0.0,878.4361637413549,-2.433004980505226
bio_cfp,,,,bio,Canada,1,2024,434.89871356419064,532.2740177549364,967.172731319127,-2.465378234564505,64.66492934130761,0.1588977501182949,2.126833944441494,0.0001071428749999,24.967174260568687,0.085895262095124,1058.9316688654449,-2.220478079476086
bio_cfp,,,,bio,Mexico,1,2024,375.2067332710664,491.73803081985903,866.9447640909254,-2.465378234564505,38.8450143972832,0.0959100946093308,1.9075806380475635,0.000321428625,32.65893021476279,0.1123574234419398,940.356289341019,-2.256789287888234
bio_cfp,,,,bio,Thailand,1,2024,379.4704461491467,489.00477044275056,868.4752165918973,-2.465378234564505,9.551961380963332,0.0244497224044721,1.877585604218558,0.00033918373,2.745766659676646,0.0094463371955335,882.6505302367558,-2.4311429912344997
bio_cfp,,,,bio,Russia,1,2024,402.9208669785885,493.2604743419677,896.1813413205562,-2.465378234564505,118.39905722808884,0.2899820989143588,1.9648578581590308,0.000274898005,10.939235483105596,0.0376345552418247,1027.4844918899096,-2.137486682403322
bio_cfp,,,,bio,Saudi Arabia,1,2024,407.1845798566687,497.82530312164374,905.0098829783124,-2.465378234564505,21.55579266305663,0.0537330562660813,1.9715975243300263,0.00033795924,12.82508857539004,0.0441225079410014,941.3623617410891,-2.3671847111174222
