Fuel,Hydrogen Source,Carbon Source,Electricity Source,Pathway Name,Region,Number,Year,CapEx [$/tonne],OpEx [$/tonne],Fuel Production LCOF [$/tonne],Fuel Production Emissions [kg CO2e / kg fuel],Land Transport Cost [$/tonne],Land Transport Emissions [kg CO2e / kg fuel],Fuel Storage Cost [$/tonne],Fuel Storage Emissions [kg CO2e / kg fuel],Tanker Transport Cost [$/tonne],Tanker Transport Emissions [kg CO2e / kg fuel],Final LCOF [$/tonne],Final Emissions [kg CO2e / kg fuel]
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,South Africa,1,2024,527.6615847731491,1213.9102976831073,1741.5718824562564,5.436339828918278,438.1704908749996,0.4433861978391045,449.5806429320899,0.140382,516.6185633652943,1.7773371724148683,3145.9415796286407,7.797445199172251
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Taiwan,1,2024,519.1964256591414,2946.053064022879,3465.2494896820203,5.006954735750576,108.29765925058994,0.1099631873647823,458.4940016016286,0.125928,738.7164081925108,2.5414265480525833,4770.757558726749,7.784272471167942
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Switzerland,1,2024,623.6000547319036,10182.663254852345,10806.263309584248,1.483644176744365,492.6853966182634,0.4984878074476782,566.2965780106518,0.007326,0.0,0.0,11865.245284213162,1.9894579841920432
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Singapore,1,2024,522.0181453638106,10938.994089631442,11461.012234995253,4.201122437613931,6.688572663865257,0.0072605568557443,484.16688204511576,0.098802,614.9627108688618,2.1156732707326307,12566.830400573095,6.422858265202306
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Hungary,1,2024,507.9095468404644,4471.0507738389315,4978.960320679396,2.3424143630797687,933.4787080320028,0.9440250533153642,455.1984798276802,0.036234,0.0,0.0,6367.637508539079,3.322673416395133
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Philippines,1,2024,505.0878271357951,2764.279686139093,3269.367513274888,4.871669021464863,173.897979404711,0.1762695155523986,442.989599384193,0.121374,710.5073691115168,2.444378208499784,4596.762461175309,7.6136907455170455
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Netherlands,1,2024,578.4525394571956,7159.113116675213,7737.565656132409,2.7541534935145515,82.54212485506892,0.0839304650813442,519.454490914858,0.050094,0.0,0.0,8339.562271902336,2.8881779585958958
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Norway,1,2024,640.530372959919,4940.898975949509,5581.429348909428,1.4483522512785267,383.8823986934868,0.3885138428199527,548.6678606715745,0.006138,43.22382785634779,0.1487041338249927,6557.203436130837,1.9917082279234721
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Oman,1,2024,538.9484635918261,1448.1860181099744,1987.1344817018005,4.47169386618536,324.730500960653,0.328725336684938,480.79416470603854,0.10791,438.2291886956989,1.507652032540957,3230.8883360641903,6.415981235411255
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Italy,1,2024,541.7701832964954,9184.08836370598,9725.858547002475,2.9600230587319425,221.43586699612143,0.2243190184904427,534.1870451495255,0.057024,165.0279618759741,0.5677502744372671,10646.509421024097,3.809116351659653
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Austria,1,2024,586.9176985712033,7161.679692180648,7748.597390751851,1.8718553568685887,661.6247967655381,0.6692453781983527,538.2611322453193,0.020394,0.0,0.0,8948.483319762709,2.5614947350669417
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Finland,1,2024,609.4914562085573,6547.202506908135,7156.6939631166915,1.6895137419617563,330.87093754752107,0.3349318582779358,524.0621757932163,0.014256,84.17379169931907,0.2895854302171521,8095.800868156748,2.3282870304568446
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Portugal,1,2024,513.552986249803,5900.391728006981,6413.944714256784,1.9247932450673468,155.78194980131548,0.1579585164365832,449.9162407146544,0.022176,83.19228091165398,0.2862087114312849,7102.835185684408,2.391136472935215
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Germany,1,2024,581.274259161865,6724.590931419635,7305.8651905815,3.2894143630797688,338.61147577132436,0.3427557022258079,532.257371358345,0.0681119999999999,0.0,0.0,8176.73403771117,3.7002820653055766
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Greece,1,2024,519.1964256591415,4119.315766721682,4638.512192380824,3.148246661216415,135.93126007286196,0.1378941883236556,472.5520016016286,0.06336,207.96156668982383,0.7154559458795628,5454.957020745138,4.064956795419633
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,France,1,2024,569.9873803431879,6755.229547009095,7325.216927352283,1.5248180897878436,466.7437545570985,0.472266974558569,504.01384958439667,0.008712,0.0,0.0,8295.974531493779,2.0057970643464125
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Brazil,1,2024,519.1964256591414,6274.179960475998,6793.37638613514,1.8718553568685887,1251.7868275768665,1.2657588892134022,450.3760016016286,0.020394,401.054108609984,1.3797575734386005,8896.59332392362,4.537765819520591
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,United Kingdom,1,2024,601.0262970945495,6729.202373638692,7330.228670733241,2.507110015253682,225.3250961844594,0.2282501045941831,579.3075344627548,0.041778,39.141495920120995,0.1346595740377326,8174.002797300577,2.9117976938855974
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Spain,1,2024,524.8398650684798,4932.807701397312,5457.647566465791,2.1247808227070983,380.43443665151494,0.3850287728965696,456.7757624886029,0.028908,102.63757791846348,0.3531069060561896,6397.495343524372,2.8918245016598574
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Sweden,1,2024,620.7783350272343,9030.724229473566,9651.5025645008,1.4777621891667256,402.0181929118524,0.4068448192627633,522.1015400671648,0.007128,35.776788654559006,0.1230838783089108,10611.399086134375,2.0148188867384
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Czech Republic,1,2024,513.552986249803,5527.5163601023505,6041.069346352154,3.701153493514552,629.9061828437772,0.6371854001462417,465.9542407146544,0.081972,0.0,0.0,7136.9297699105855,4.420310893660794
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Japan,1,2024,609.4914562085573,5590.930885096573,6200.4223413051295,4.101128648794054,157.72394129414766,0.1599214081566048,539.7041757932162,0.095436,833.4514813574708,2.86734624782239,7731.301939749965,7.223832304773049
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Belgium,1,2024,578.4525394571956,4773.225879342196,5351.678418799392,2.0777249220859804,114.99418983520208,0.1167317877865259,525.196490914858,0.027324,0.0,0.0,5991.869099549452,2.2217807098725064
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,Poland,1,2024,522.0181453638106,7094.398316101816,7616.416461465627,4.883432996620141,194.5095199991873,0.1971028830100399,508.91688204511576,0.12177,62.656692278713074,0.2155595562848052,8382.499555788643,5.417865435914987
compressed_hydrogen,ATRCCS,,grid,ATRCCS_H_grid_E,India,1,2024,499.44438772645674,3793.262576899028,4292.706964625485,5.430457841340638,745.2048393846368,0.7537249313898133,433.8178384972189,0.140184,462.69609439147257,1.591826206817229,5934.425736898814,7.91619297954768
