Fuel,Hydrogen Source,Carbon Source,Electricity Source,Pathway Name,Region,Number,Year,CapEx [$/tonne],OpEx [$/tonne],Fuel Production LCOF [$/tonne],Fuel Production Emissions [kg CO2e / kg fuel],Land Transport Cost [$/tonne],Land Transport Emissions [kg CO2e / kg fuel],Fuel Storage Cost [$/tonne],Fuel Storage Emissions [kg CO2e / kg fuel],Tanker Transport Cost [$/tonne],Tanker Transport Emissions [kg CO2e / kg fuel],Final LCOF [$/tonne],Final Emissions [kg CO2e / kg fuel]
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,South Africa,1,2024,534.5250098309498,783.3548740146193,1317.879883845569,-0.6830747438595287,24.44615260753832,0.0610332155761023,2.3548013591949744,0.0004340817049999,25.733697572901107,0.088532353506738,1370.4145353852034,-0.5330750930716884
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Taiwan,1,2024,525.9497422935549,1756.8982922282055,2282.8480345217604,-0.8346272780210192,6.501058897936567,0.0172561782346967,2.3668873873897067,0.0003893878199999,36.79678971799583,0.1265930162580772,2328.512770525083,-0.6903886957082455
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Switzerland,1,2024,631.7113752547588,6273.854001082822,6905.56537633758,-2.0781884829899635,27.41176540843376,0.0682678249030787,2.8910917913213336,2.2653065e-05,0.0,0.0,6935.868233537336,-2.009898005021885
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Singapore,1,2024,528.8081648060198,6672.920847002205,7201.729011808225,-1.119047787337789,0.9735209932027128,0.0037717552956236,2.4514301546581305,0.000305510255,30.63239601191193,0.1053854816161674,7235.786358967996,-1.009585040170998
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Hungary,1,2024,514.5160522436948,2673.8013791320823,3188.3174313757772,-1.775083414666982,51.39093714238112,0.1267649892757182,2.336063308316018,0.0001120408349999,0.0,0.0,3242.0444318264745,-1.648206384556264
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Philippines,1,2024,511.65762973123,1658.913460685694,2170.571090416924,-0.8823767065924479,10.06971863492859,0.0259619199317423,2.293153201047596,0.0003753061849999,35.39164686791369,0.1217588643380695,2218.3256091208136,-0.7342806161376362
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Netherlands,1,2024,585.9766150553191,4382.648616880025,4968.625231935344,-1.629759066840895,5.099956915719565,0.0138381914140532,2.663713825026576,0.000154897985,0.0,0.0,4976.38890267609,-1.6157659774418418
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Norway,1,2024,648.8619103295486,3186.0100901731503,3834.872000502699,-2.090644855660771,21.492878472425655,0.0538287064114019,2.867531979931867,1.8979595e-05,2.1530564189422923,0.0074072197149964,3861.385467373999,-2.029389949939372
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Oman,1,2024,545.9586998808096,752.7942715856176,1298.7529714664272,-1.0235489301949323,18.275013143264257,0.0459787273054728,2.471951983268664,0.000333673525,21.828982172169688,0.0750988528128933,1341.3289187651296,-0.9021376765515662
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Italy,1,2024,548.8171223932745,5286.803698721239,5835.620821114513,-1.5570968929278517,12.655781401551565,0.0322706173469638,2.6422090505370863,0.00017632656,8.220338878891056,0.0282806598433619,5859.139150445493,-1.496369289177526
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Austria,1,2024,594.551882592714,4294.564911632388,4889.116794225102,-1.9411683836110811,36.6020747526678,0.090687574939064,2.7373420968318425,6.3061235e-05,0.0,0.0,4928.456211074602,-1.850417747437017
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Finland,1,2024,617.419262692434,4178.085052642671,4795.504315335105,-2.00552630907692,18.609053110807498,0.0467936174570265,2.7347045299792216,4.408164e-05,4.192847591547009,0.0144247698615068,4821.04092056744,-1.944263840118387
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Portugal,1,2024,520.2328972686249,3670.5244080018974,4190.757305270522,-1.9224838246048703,9.084205983650287,0.0235577628493887,2.330046772852863,6.857144e-05,4.143956778158924,0.0142565694401781,4206.315514805185,-1.8846009208753036
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Germany,1,2024,588.8350375677842,4037.588803490713,4626.423841058497,-1.440837414666982,19.030138664003527,0.0478208552237663,2.708460667294999,0.00021061228,0.0,0.0,4648.162440389796,-1.3928059471632157
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,Greece,1,2024,525.9497422935549,2397.2651747983223,2923.2149170918774,-1.4906629053502118,8.004327760205324,0.020923401052402,2.410356782389708,0.0001959184,10.358938767360106,0.0356381443556068,2943.9885404018323,-1.433905441542203
FTdiesel,ATRCCS,BEC,grid,ATRCCS_H_BEC_C_grid_E,France,1,2024,577.4013475179243,4203.3216571676685,4780.723004685593,-2.063656048207355,26.000539162622182,0.0648251399519821,2.600493718221309,2.693878e-05,0.0,0.0,4809.324037566436,-1.9988039694753728
