Fuel,Hydrogen Source,Carbon Source,Electricity Source,Pathway Name,Region,Number,Year,CapEx [$/tonne],OpEx [$/tonne],Fuel Production LCOF [$/tonne],Fuel Production Emissions [kg CO2e / kg fuel],Land Transport Cost [$/tonne],Land Transport Emissions [kg CO2e / kg fuel],Fuel Storage Cost [$/tonne],Fuel Storage Emissions [kg CO2e / kg fuel],Tanker Transport Cost [$/tonne],Tanker Transport Emissions [kg CO2e / kg fuel],Final LCOF [$/tonne],Final Emissions [kg CO2e / kg fuel]
bio_cfp,,,,bio,South Africa,1,2024,398.65715410050814,495.6839438645111,894.3410979650193,-2.465378234564505,20.08616868887427,0.0501479101176841,1.9446488019880357,0.0004340817049999,24.12912584188492,0.0830121008763179,940.5010412977666,-2.3317841418655028
bio_cfp,,,,bio,Taiwan,1,2024,392.26158478338755,501.1067902550524,893.36837503844,-2.465378234564505,5.3415916924282945,0.0141785299516013,1.963314817731543,0.0003893878199999,34.50240165322668,0.1186995693619853,935.1756832018266,-2.332110747430918
bio_cfp,,,,bio,Switzerland,1,2024,471.1402730278731,577.2066807762383,1048.3469538041113,-2.465378234564505,22.522862918063623,0.0560922231420142,2.4063660418949517,2.2653065e-05,0.0,0.0,1073.2761827640697,-2.409263358357491
bio_cfp,,,,bio,Singapore,1,2024,394.3934412224278,525.1414324487738,919.5348736712016,-2.465378234564505,0.7998930222500641,0.0030990607944454,2.045664255817041,0.000305510255,28.72237602528684,0.0988143868801005,951.1028069745556,-2.3631592766349594
bio_cfp,,,,bio,Hungary,1,2024,383.734159027227,498.87239151505776,882.6065505422848,-2.465378234564505,42.22533701286367,0.1041563880956159,1.9412640553895528,0.0001120408349999,0.0,0.0,926.773151610538,-2.3611098056338893
bio_cfp,,,,bio,Philippines,1,2024,381.6023025881869,489.50939333129907,871.111695919486,-2.465378234564505,8.27377912581246,0.0213315981294831,1.9005472773040553,0.0003753061849999,33.18487359262025,0.114166841032284,914.4708959152229,-2.329504489217738
bio_cfp,,,,bio,Netherlands,1,2024,437.0305700032307,538.7845885180864,975.8151585213172,-2.465378234564505,4.190376970957209,0.0113701428422684,2.214081342526991,0.000154897985,0.0,0.0,982.2196168348015,-2.4538531937372365
bio_cfp,,,,bio,Norway,1,2024,483.9314116621141,561.3961798279827,1045.327591490097,-2.465378234564505,17.659612518065202,0.0442283288761724,2.369646255407936,1.8979595e-05,2.0188070187023617,0.0069453577798261,1067.3756572822724,-2.4141855683135063
bio_cfp,,,,bio,Oman,1,2024,407.1845798566687,498.994933867727,906.1795137243956,-2.465378234564505,15.015655129053211,0.0377783975901668,2.0530261093300264,0.000333673525,20.467880930846167,0.0704162184610305,943.7160758936251,-2.3568499449883076
bio_cfp,,,,bio,Italy,1,2024,409.3164362957088,534.1422247246031,943.458661020312,-2.465378234564505,10.39861626498618,0.026515136108794,2.221089847415523,0.00017632656,7.707776572324907,0.026517277523717,963.7861437050386,-2.412169494371994
bio_cfp,,,,bio,Austria,1,2024,443.4261393203512,546.1440610225626,989.5702003429138,-2.465378234564505,30.074075853480664,0.0745133992025093,2.2811296267834837,6.3061235e-05,0.0,0.0,1021.9254058231779,-2.3908017741269956
bio_cfp,,,,bio,Finland,1,2024,460.4809908326725,546.0094360316687,1006.4904268643412,-2.465378234564505,15.290118896199566,0.0384479516631444,2.260945426467464,4.408164e-05,3.931411212309373,0.0135253430348481,1027.9729023993175,-2.4133608582265125
bio_cfp,,,,bio,Portugal,1,2024,387.9978719053073,502.4607532543943,890.4586251597016,-2.465378234564505,7.4640331638858575,0.0193562237020235,1.930860861560548,6.857144e-05,3.885568884932544,0.0133676304044964,903.7390880700805,-2.4325858090179855
bio_cfp,,,,bio,Germany,1,2024,439.16242644227094,551.0282559781033,990.1906824203744,-2.465378234564505,15.636103623928674,0.0392919810446822,2.256634855612489,0.00021061228,0.0,0.0,1008.0834208999155,-2.4258756412398226
bio_cfp,,,,bio,Greece,1,2024,392.2615847833876,509.40989581603225,901.67148059942,-2.465378234564505,6.576751778230562,0.0171917016894478,2.006784212731543,0.0001959184,9.71302846774824,0.0334160012369631,919.9680450581303,-2.4145746132380936
