Region,Fuel,Land Transport Cost [$/tonne],Land Transport Emissions [kg CO2e / kg fuel],Fuel Storage Cost [$/tonne],Fuel Storage Emissions [kg CO2e / kg fuel],Tanker Transport Cost [$/tonne],Tanker Transport Emissions [kg CO2e / kg fuel]
South Africa,bio_cfp,20.08616868887427,0.05014791011768412,1.9446488019880355,0.00043408170499999995,24.12912584188492,0.08301210087631795
Taiwan,bio_cfp,5.3415916924282945,0.014178529951601335,1.963314817731543,0.00038938781999999997,34.50240165322668,0.11869956936198535
Switzerland,bio_cfp,22.522862918063623,0.056092223142014216,2.4063660418949517,2.2653065e-05,0.0,0.0
Singapore,bio_cfp,0.7998930222500641,0.0030990607944454494,2.045664255817041,0.000305510255,28.722376025286838,0.0988143868801005
Hungary,bio_cfp,42.22533701286367,0.10415638809561592,1.9412640553895528,0.00011204083499999999,0.0,0.0
Philippines,bio_cfp,8.27377912581246,0.021331598129483126,1.9005472773040553,0.00037530618499999997,33.18487359262025,0.11416684103228401
Netherlands,bio_cfp,4.190376970957209,0.011370142842268487,2.214081342526991,0.000154897985,0.0,0.0
Norway,bio_cfp,17.659612518065202,0.04422832887617249,2.369646255407936,1.8979595e-05,2.0188070187023617,0.006945357779826129
Oman,bio_cfp,15.015655129053211,0.03777839759016685,2.0530261093300264,0.000333673525,20.467880930846167,0.07041621846103056
Italy,bio_cfp,10.398616264986181,0.02651513610879401,2.221089847415523,0.00017632656,7.707776572324907,0.026517277523717058
Austria,bio_cfp,30.074075853480664,0.07451339920250932,2.2811296267834837,6.3061235e-05,0.0,0.0
Finland,bio_cfp,15.290118896199566,0.038447951663144464,2.260945426467464,4.408164e-05,3.9314112123093725,0.013525343034848165
Portugal,bio_cfp,7.4640331638858575,0.019356223702023535,1.9308608615605478,6.857144e-05,3.8855688849325443,0.013367630404496482
Germany,bio_cfp,15.636103623928674,0.039291981044682275,2.256634855612489,0.00021061228,0.0,0.0
Greece,bio_cfp,6.576751778230562,0.01719170168944787,2.006784212731543,0.0001959184,9.713028467748241,0.03341600123696311
France,bio_cfp,21.36332960062875,0.053263542826525526,2.1574412232704985,2.693878e-05,0.0,0.0
Brazil,bio_cfp,56.45299727246016,0.1388647504226361,1.938212772731543,6.3061235e-05,18.7315860139016,0.06444279490060285
United Kingdom,bio_cfp,10.572456101816293,0.02693921820897628,2.4228767722109716,0.000129183695,1.828138103563298,0.006289394222703514
Spain,bio_cfp,17.505496334691358,0.04385236260797397,1.9639320339025381,8.938776999999999e-05,4.793778639250588,0.016492169612271443
Sweden,bio_cfp,18.470241914028485,0.046205858440040846,2.2667433799782035,2.204082e-05,1.6709864818658735,0.005748741139839719
Czech Republic,bio_cfp,28.6563248283752,0.07105479705914747,1.9804527065605482,0.00025346943,0.0,0.0
Japan,bio_cfp,7.550835835544218,0.019567978728774305,2.309312781467464,0.00029510208999999996,38.92708683516658,0.13392193651593987
Belgium,bio_cfp,5.64091161619301,0.014908720592660154,2.231836447526991,8.448981e-05,0.0,0.0
Poland,bio_cfp,9.195068841652576,0.023579083427985967,2.122194880817041,0.000376530675,2.92643609819401,0.010067899275890316
India,bio_cfp,33.80991662489249,0.0836269788582196,1.8662565861330607,0.00043346945999999997,21.61062934981348,0.0743476475419341
Indonesia,bio_cfp,12.01250155259556,0.030452207580458614,1.6702984167650998,0.00039551027,32.643030441534826,0.11230272301110951
South Korea,bio_cfp,6.141867272648693,0.01613080139279076,1.9706717000735332,0.00025346943,37.596723029726476,0.1293450490172766
China,bio_cfp,64.1018349262628,0.15752408188155767,1.9054551796460453,0.00034285720000000003,36.19913247116628,0.12453687945526126
United Arab Emirates,bio_cfp,8.935167045052074,0.022945053266929145,1.9973118143300261,0.000234489835,20.935854608329745,0.07202620128333796
United States,bio_cfp,72.43481474857396,0.1778523774452252,2.1109056320995037,0.00023510208,11.368526715484448,0.03911145777534676
Turkey,bio_cfp,8.30560097121589,0.021409227488072266,1.9403531446460454,0.00028775515,11.761582950305392,0.040463700041760885
Australia,bio_cfp,64.50512006134579,0.15850789554692268,2.2146935875269906,0.00033795924,33.208335329220475,0.11424755709544161
Malaysia,bio_cfp,6.35635723758848,0.016654049437993316,1.8466597749620655,0.00036979597999999995,28.34448870770619,0.0975143306603914
Canada,bio_cfp,91.61223881246552,0.22463568339741147,2.126833944441494,0.00010714287499999999,10.30140472452757,0.03544020839229288
Mexico,bio_cfp,26.56889687410415,0.06596251874729207,1.9075806380475635,0.000321428625,17.35386275245929,0.05970297535189911
Thailand,bio_cfp,9.551961380963332,0.024449722404472136,1.8775856042185581,0.00033918373,31.468142684963485,0.1082607240756341
Russia,bio_cfp,111.9331122764639,0.27420843296558184,1.9648578581590308,0.000274898005,4.2181381719602875,0.014511777746759068
Saudi Arabia,bio_cfp,23.415693665203573,0.05827028281612935,1.9715975243300263,0.00033795924,13.174110861221402,0.0453232589913865
