Region,Fuel,Land Transport Cost [$/tonne],Land Transport Emissions [kg CO2e / kg fuel],Fuel Storage Cost [$/tonne],Fuel Storage Emissions [kg CO2e / kg fuel],Tanker Transport Cost [$/tonne],Tanker Transport Emissions [kg CO2e / kg fuel]
South Africa,bio_leo,15.586866902566435,0.038914778251322876,1.5213903295427154,0.00043408170499999995,24.12912584188492,0.08301210087631795
Taiwan,bio_leo,4.145075153324355,0.011002539242442638,1.5468465881596776,0.00038938781999999997,34.50240165322668,0.11869956936198535
Switzerland,bio_leo,17.47774162441737,0.04352756515820303,1.906151483550482,2.2653065e-05,0.0,0.0
Singapore,bio_leo,0.6207169852660497,0.002404871176489669,1.626932611954024,0.000305510255,28.722376025286838,0.0988143868801005
Hungary,bio_leo,32.76686152198221,0.08082535716219795,1.533849482982293,0.00011204083499999999,0.0,0.0
Philippines,bio_leo,6.420452601630469,0.016553320148478906,1.495396119187947,0.00037530618499999997,33.18487359262025,0.11416684103228401
Netherlands,bio_leo,3.2517325294627946,0.008823230845600346,1.7500814128409448,0.000154897985,0.0,0.0
Norway,bio_leo,13.703859314018596,0.034321183207909854,1.8558512113165582,1.8979595e-05,2.0188070187023617,0.006945357779826129
Oman,bio_leo,11.65214838014529,0.029316036529969475,1.6207139797201,0.000333673525,20.467880930846167,0.07041621846103056
Italy,bio_leo,8.069326221629275,0.020575745620424152,1.7865143035144464,0.00017632656,7.707776572324907,0.026517277523717058
Austria,bio_leo,23.33748286230099,0.057822397781147235,1.8103394542239832,6.3061235e-05,0.0,0.0
Finland,bio_leo,11.865132263450862,0.029835610490600108,1.7720479395787518,4.408164e-05,3.9314112123093725,0.013525343034848165
Portugal,bio_leo,5.792089735175425,0.015020429592770262,1.5189194605709853,6.857144e-05,3.8855688849325443,0.013367630404496482
Germany,bio_leo,12.13361641216865,0.03049057729067345,1.790371511635291,0.00021061228,0.0,0.0
Greece,bio_leo,5.103559379906915,0.01334076051101155,1.5903159831596776,0.0001959184,9.713028467748241,0.03341600123696311
France,bio_leo,16.57794377008791,0.04133250923338381,1.7002315364579068,2.693878e-05,0.0,0.0
Brazil,bio_leo,43.80752588342908,0.10775904632796561,1.5217445431596777,6.3061235e-05,18.7315860139016,0.06444279490060285
United Kingdom,bio_leo,8.20422593500944,0.020904833330165597,1.9407695281957136,0.000129183695,1.828138103563298,0.006289394222703514
Spain,bio_leo,13.584265155720493,0.0340294333837878,1.5429369757483697,8.938776999999999e-05,4.793778639250588,0.016492169612271443
Sweden,bio_leo,14.3329077252861,0.0358557461494717,1.7687922359248867,2.204082e-05,1.6709864818658735,0.005748741139839719
Czech Republic,bio_leo,22.237308066819153,0.055138522517898435,1.5685113055709854,0.00025346943,0.0,0.0
Japan,bio_leo,5.859448608382313,0.015184751493528862,1.820415294578752,0.00029510208999999996,38.92708683516658,0.13392193651593987
Belgium,bio_leo,4.377347414165777,0.01156916717990428,1.7678365178409448,8.448981e-05,0.0,0.0
Poland,bio_leo,7.1353734211224,0.01829736874011711,1.7034632369540237,0.000376530675,2.92643609819401,0.010067899275890316
India,bio_leo,26.236495300916566,0.0648945355939784,1.465632256599255,0.00043346945999999997,21.61062934981348,0.0743476475419341
Indonesia,bio_leo,9.321701204814156,0.023630913082435888,1.3058887158897174,0.00039551027,32.643030441534826,0.11230272301110951
South Korea,bio_leo,4.766089003575386,0.01251750188080563,1.545149813337062,0.00025346943,37.596723029726476,0.1293450490172766
China,bio_leo,49.743023902779925,0.12223868754008875,1.4912503643653314,0.00034285720000000003,36.19913247116628,0.12453687945526126
United Arab Emirates,bio_leo,6.933689626960409,0.017805361335137018,1.5649996847201,0.000234489835,20.935854608329745,0.07202620128333796
United States,bio_leo,56.20941624489338,0.13801344489749476,1.658222773869215,0.00023510208,11.368526715484448,0.03911145777534676
Turkey,bio_leo,6.44514635366353,0.016613560530744077,1.5261483293653315,0.00028775515,11.761582950305392,0.040463700041760885
Australia,bio_leo,50.05597316760433,0.12300212694441201,1.7506936578409447,0.00033795924,33.208335329220475,0.11424755709544161
Malaysia,bio_leo,4.93253321636866,0.012923542363882814,1.4505622740105628,0.00036979597999999995,28.34448870770619,0.0975143306603914
Canada,bio_leo,71.09109731847325,0.17431729031639132,1.665097429046599,0.00010714287499999999,10.30140472452757,0.03544020839229288
Mexico,bio_leo,20.61746397430482,0.05118691454789865,1.5092197228049093,0.000321428625,17.35386275245929,0.05970297535189911
Thailand,bio_leo,7.4123220316275455,0.01897298458587038,1.474697860393601,0.00033918373,31.468142684963485,0.1082607240756341
Russia,bio_leo,86.860095126536,0.2127857439812915,1.5370725571314081,0.000274898005,4.2181381719602875,0.014511777746759068
Saudi Arabia,bio_leo,18.17057828419797,0.045217739465316376,1.5392853947201,0.00033795924,13.174110861221402,0.0453232589913865
