Fuel,Hydrogen Source,Carbon Source,Electricity Source,Pathway Name,Region,Number,Year,CapEx [$/tonne],OpEx [$/tonne],LCOF [$/tonne],Emissions [kg CO2e / kg fuel],Comment
FTdiesel,SMR,SMR,grid,SMR_H_C_grid_E,China,1,2024,350.2297156578122,1689.536194237492,2039.7659098953043,4.538495070585853,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMR,SMR,grid,SMR_H_C_grid_E,United Arab Emirates,1,2024,424.4535259558511,1593.053496655799,2017.5070226116502,4.461723653910905,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMR,SMR,grid,SMR_H_C_grid_E,United States,1,2024,444.4539538804724,1392.8430591019944,1837.2970129824669,4.3987317222801785,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMR,SMR,grid,SMR_H_C_grid_E,Turkey,1,2024,323.56247842498385,1227.2318390036087,1550.7943174285924,4.461723653910905,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMR,SMR,grid,SMR_H_C_grid_E,Australia,1,2024,435.12042084898246,1309.3331516313197,1744.4535724803022,4.51684159408779,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMR,SMR,grid,SMR_H_C_grid_E,Malaysia,1,2024,388.8972096454133,1002.1970804976241,1391.0942901430374,4.22550391029568,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMR,SMR,grid,SMR_H_C_grid_E,Canada,1,2024,395.56401895362035,918.3422472980553,1313.9062662516758,4.2681546973373194,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMR,SMR,grid,SMR_H_C_grid_E,Mexico,1,2024,360.0077026431826,890.3139625523892,1250.3216651955718,4.4892826239993475,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMR,SMR,grid,SMR_H_C_grid_E,Thailand,1,2024,289.783977930068,815.847926272793,1105.6319042028608,4.517497760042277,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMR,SMR,grid,SMR_H_C_grid_E,Russia,1,2024,316.4512151628963,359.3977192531973,675.8489344160936,4.445975671003223,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMR,SMR,grid,SMR_H_C_grid_E,Saudi Arabia,1,2024,424.4535259558511,396.28064583698625,820.7341717928373,4.445975671003223,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,South Africa,1,2024,767.4483254568853,6941.933602173315,7709.3819276302,6.652562129649988,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Taiwan,1,2024,533.0552408345853,6986.223520845156,7519.278761679741,5.616367856358063,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Switzerland,1,2024,696.2482755581759,7133.045251996896,7829.293527555072,5.616367856358063,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Singapore,1,2024,521.0835510286076,6915.86018181371,7436.943732842318,6.287661620333218,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Hungary,1,2024,582.2021779328095,5688.6679054033675,6270.870083336177,5.87657117312825,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Philippines,1,2024,437.9118113239205,5533.5296149764235,5971.441426300344,6.503214663811479,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Netherlands,1,2024,710.7403211127805,5795.7721835121265,6506.512504624907,5.97510970728974,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Norway,1,2024,834.8678417326544,5661.203970059516,6496.071811792171,5.6086695333766965,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Oman,1,2024,601.7349349846679,5706.530483204991,6308.265418189659,6.432390092382908,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Italy,1,2024,585.9827115557499,5935.619083046131,6521.601794601881,6.072108576854958,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Austria,1,2024,655.2924946429893,5491.076594603238,6146.369089246227,5.733382365674833,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Finland,1,2024,725.8624556045418,4927.523076177523,5653.385531782064,5.6841130985940875,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Portugal,1,2024,573.3809328126155,4761.468595821157,5334.849528633772,5.818063918469864,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Germany,1,2024,656.5526725173025,4564.635138764419,5221.187811281721,6.149091806668622,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Greece,1,2024,579.6818221841826,4404.440457982035,4984.122280166217,6.0813465644325975,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,France,1,2024,647.7314273971084,4374.1730554368005,5021.904482833909,5.648700812879802,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Brazil,1,2024,642.6907158998547,3942.4923021332397,4585.183018033094,5.71336672592328,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,United Kingdom,1,2024,640.1703601512279,3635.5551760677768,4275.725536219004,5.928919769401541,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Spain,1,2024,551.3278200121304,3479.6318743631173,4030.9596943752476,5.830381235240051,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Sweden,1,2024,763.667791833945,3448.573878295269,4212.241670129214,5.625605843935703,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Czech Republic,1,2024,564.5596876924213,3440.97119619586,4005.5308838882816,6.384660489898436,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Japan,1,2024,677.3456074434743,3316.2470801211725,3993.592687564647,6.309216924681044,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Belgium,1,2024,722.0819219816015,3342.293654264926,4064.375576246527,5.774953309774212,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Poland,1,2024,589.1331562415335,3731.4274948927196,4320.560651134253,6.581737558221417,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,India,1,2024,399.4763861573607,2779.398813538681,3178.875199696042,6.660260452631355,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Indonesia,1,2024,401.36665296883086,2690.3696920069965,3091.7363449758273,6.660260452631355,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,South Korea,1,2024,724.6022777302283,2633.367057213759,3357.969334943987,6.226075036482287,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,China,1,2024,496.5100824794956,2218.0569770712,2714.5670595506954,6.4585643905195536,liquid Fischer--Tropsch diesel fuel at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,United Arab Emirates,1,2024,601.7349349846679,2113.592458165822,2715.32739315049,6.278423632755578,liquid Fischer--Tropsch diesel fuel at STP
